TTP	4	C024157
TSPAN8	4	7103
TSG	4	57045
TRPM8	4	79054
TRAIL-R3	4	8794
TRAF2	4	7186
TPN	4	CHEBI:44409
TMPRSS4	4	56649
TMA	4	CHEBI:166055
TLR2	4	7097
TIMP3	4	7078
TIMP-1 and -2	4	7076,7077
TIMP-1	4	21857
Suppression of PLD	4	D011596
Strabismus 2	4	81839
Smac	4	66593
Sansalvamide A	4	C119376
SR 48692	4	C079087
SPARC	4	20692
SOX9	4	20682
SMR 2	4	C052965
SMR	4	147719
SMAD	4	4089,4087
SLCO1B3	4	28234
SLC5A8	4	160728
SIR 2	4	22933
SHC1	4	6464
S100A11	4	6282
S1-P	4	CHEBI:37550
S-phase fraction	4	23541
RhoU	4	58480
RhoB	4	388
Rho-kinase	4	6093
Rev5901	4	C049740
Ref-1	4	7003
Rap1GAP	4	5909
Raf-1	4	110157
RNase A	4	6035
RNA-binding protein	4	10643
RECK	4	8434
RC-121	4	C053408
RARb	4	5915
Post-ERCP Pancreatitis	4	5550
Polyethyleneimine	4	D011094|MESH:C505405
Pim-3	4	223775
Phosphoglycerate kinase 1	4	5230
Phosphoglycerate	4	CHEBI:61304
Peroxiredoxin II	4	7001
PVR	4	5817
PTK 787	4	C404768
PTF1alpha	4	256297
PRL	4	5617
PRKDC	4	5591
PP2	4	CHEBI:33479
PON1	4	5444
PNC-2	4	55186
PKD1	4	5310
PKC-zeta	4	5590
PKC-beta	4	5579
PFN1	4	5216
PF-4	4	5196
PF-02341066	4	C551994
PER3	4	8863
PER2	4	8864
PDZ domain	4	GeneID:10755/PSSMID:206846
PDTC	4	C066229
PDMS	4	CHEBI:61468
PDK1	4	5163
PD-L1	4	60533
PCB	4	CHEBI:47136
Okadaic acid	4	D019319
Notch3	4	4854
Nle	4	CHEBI:36405
Nicotinamide	4	D009536
NY-ESO-1	4	1485
NRG1	4	3084
NPI-0052	4	C475865
NOTCH2	4	4853
NOD2	4	64127
NKp46	4	9437
N-isopropylacrylamide	4	C067295
N-acetylgalactosamine	4	CHEBI:28800
N-Myc	4	4613
N-(4-hydroxyphenyl) retinamide	4	D017313
N(1),N(11)-diethylnorspermine	4	C059685
Myricetin	4	C040015
Mist1	4	17341
Mikulicz's disease	4	D008882
Micrometastases	4	D061206
MicroRNA-150	4	406942
MiR-16	4	51573
Memory T	4	D008569
MeOH	4	CHEBI:17790
Masitinib	4	C526575
Maleimide	4	C043592
MYB	4	4602
MT1-MMP	4	17387
MMF	4	CHEBI:8764
MITF	4	4286
MICB	4	4277
MALAT1	4	378938
MAGE-A4	4	4103
Logistic regression	4	C537770
Lex	4	CHEBI:62307
LYn	4	4067
LH-RH	4	101832723
LGR5	4	8549
LCN-2	4	16819
LAT1	4	8140
L-fucose	4	CHEBI:18287
Kr  ppel-like factor 4	4	D007020
Kallikrein 7	4	5650
KIF7	4	374654
JAK2	4	16452
JAK1	4	3716
Indian hedgehog	4	C562580
IkappaBalpha	4	18035
IRAK-1	4	3654
IQGAP-1	4	8826
IPI-926	4	C541444
IPA	4	CHEBI:17824
IL-6	4	24498
IL-3	4	3562
IL-18	4	3606
IL-15	4	3600
IL-13	4	16163
IL-12beta	4	16160
IL-11	4	3589
IEX-1	4	8870
ICER	4	1390
Human Hedgehog interacting protein	4	C563663
HnRNPA2B1	4	3181
Hes1	4	15205
Herbimycin	4	C020754
Heme oxygenase-1	4	15368
Halichondrin B	4	C070519
HSP60	4	3329
HSF1	4	3297
HR-MAS MRS of the pancreas	4	D008556
HPMA	4	C032802
HPC-YP enzyme	4	D008661
HLA class I	4	3123
HIF-2alpha	4	2034
HGF	4	24553
HEYL	4	26508
HES7	4	84667
HES5	4	388585
HDJ2	4	3301
H-ras	4	293621
Guggulsterone	4	C023617
Grb2	4	2885
Gli 2	4	14633
GPT	4	2875
GM-CSF	4	12981
GC-rich sites	4	GeneID:6670
GATA4	4	2626
GANT61	4	C551027
G17	4	5089
Fyn	4	2534
Fe3O4	4	CHEBI:50821
FOSL1	4	8061
FGF20	4	26281
FBS	4	26269
FANCD2	4	2177
Exp	4	4154
Endoglin	4	2022
Ellagic acid	4	D004610
Eg5	4	3832
ERK	4	5604,5594
EP4	4	5734
EMAP II	4	13722
ELF	4	6711
ECM	4	22915
EBP50	4	9368
Digitonin	4	D004072
Dibutyryl cyclic AMP	4	D003994
DPS	4	D049310
DM2	4	7555
DIM-C-pPhOH	4	8718
DHH	4	50846
DEC1	4	50514
DCLK1	4	13175
DAXX	4	1616
DAAM2	4	23500
DAAM1	4	23002
D-Phe	4	CHEBI:32500
Cucurbitacin B	4	C041246
Clostridium perfringens enterotoxin	4	10874406
Chylous ascites	4	D002915
Chemokine receptor	4	1236
Cathepsin E	4	1510
Cantharidin	4	D002193
Cannabinoids	4	D002186
Calcitonin	4	796
CacyBP/SIP	4	27101
CYP1B1	4	1545
CXCR7	4	57007
CXCR1	4	3577
CXC chemokine ligand 7	4	5473
CHCl3	4	CHEBI:35255
CH2	4	CHEBI:29358
CD83	4	9308
CD33	4	945
CD3 zeta	4	919
CD19	4	930
CCL3	4	6348
CCK1	4	56477
CCK-A receptor	4	12425
CBP	4	1387
C6-ceramide	4	C101954
Bisphosphonates	4	D004164
Biglycan	4	633
BaP	4	CHEBI:29022
BRCA1	4	12189
BLT2	4	56413
BCL2L2	4	599
BAFF receptor	4	115650
BAF250a	4	8289
B23	4	4869
B12	4	4709
Allopurinol	4	D000493
Alkaline phosphatase (Alk Ph), acid phosphatase	4	238
Alexa Fluor 488	4	CHEBI:52661
Afferent limb syndrome	4	D017880
Adiponectin deficiency	4	C567258
Adenine	4	D000225
ATRX	4	546
ATR	4	545
ATG12	4	9140
AS	4	D017204
ARG1	4	383
ALDH1A3	4	220
AKT2	4	11652
AIO	4	22806
ABT-888	4	C521013
ABL	4	D000012
6-methylpurine	4	C016588
5-Methoxy-1,2-dimethyl-3-[(4-nitrophenoxy)methyl]indole-4,7-dione	4	C444919
3-aminopyridine-2-carboxaldehyde thiosemicarbazone	4	C078157
2-amino-1-methyl-6-phenylimidazo [4,5-b]-pyridine	4	C049584
2-ME	4	D008623
(32)P	4	CHEBI:37972
zinc deficiency	3	C564286
wogonin	3	C085514
voluntary exercise	3	D009155
vitamin D3 receptor	3	22337
vitamin D binding protein	3	2638
vasospasm	3	D020301
vaccinia and herpes simplex virus infectivity	3	D020031
uveitis	3	D014605
uveal melanoma	3	C536494
ursodeoxycholic acid	3	D014580
uridine monophosphate	3	D014542
trofosfamide	3	C003726
triterpenes	3	D014315
trimetrexate	3	D016597
trichloroethylene	3	D014241
traumatic brain injury	3	D001930
transmembrane high-affinity receptors	3	9037
transgelin	3	6876
trabedersen	3	C525712
toluene	3	D014050
tob	3	10140
thymidylate synthase	3	22171
thrombus in the inferior vena cava	3	C563013
thrombotic microangiopathies	3	D057049
thrombospondin-2	3	7058
thrombophlebitis	3	D013924
thinness	3	D013851
tetrachloroethylene	3	D013750
testis	3	D013736
technetium	3	D013667
systemic inflammatory response syndrome	3	D018746
syncope	3	D013575
suppressor of cytokine signalling-1	3	8651
sulfur	3	D013455
sudden-onset of tarry stool	3	D003639
sudden death	3	D003645
stilbene	3	CHEBI:26775
sterol	3	CHEBI:15889
steroid receptor coactivator 1	3	8648
spinal cord compression	3	D013117
sphingomyelin	3	CHEBI:17636
sphingolipids	3	D013107
somnolence	3	D006970
smad-interacting protein 1	3	24136
simple hyperplasia	3	D004714
serous cystadenocarcinomas	3	D018284
semilunar ganglia and splanchnic nerves	3	D001480
semaphorin 3A	3	10371
selectins	3	D019087
secreted-type glycoproteins	3	8840
schizophrenic	3	D012559
scarring	3	D002921
salinomycin	3	C010327
sFRP4	3	6424
romidepsin	3	C087123
rofecoxib	3	C116926
rigorous	3	D012298
ribonucleoside	3	CHEBI:18254
ribonucleic acid	3	CHEBI:33697
riboflavin	3	D012256
rhodamine-123	3	CHEBI:8828
rheumatic diseases	3	D012216
retinopathy	3	D012164
retina or central nervous system	3	D020279
resistin	3	56729
relapse-free survival	3	D012008
radixin	3	5962
pylorus preserving pancreatoduodenectomy	3	C564063
pterostilbene	3	C107773
pterin	3	CHEBI:44992
protein C	3	5624
protease-activated receptor	3	2149
prostacyclin	3	D011464
prohibitin 2	3	11331
proenkephalin	3	5179
proanthocyanidins	3	D044945
pregabalin	3	C080245
pravastatin	3	D017035
pomalidomide	3	C467566
polyvinyl-alcohol	3	D011142
polytetrafluoroethylene	3	CHEBI:53251
polylactosamine	3	C066929
polyarteritis	3	C537014
podocalyxin	3	5420
pneumothorax	3	D011030
plasminogen activator inhibitor (PAI)-2	3	5055
pituitary tumor transforming gene 1	3	9232
pifithrin	3	C121565
pi6	3	5269
phosphorus	3	D010758
phosphocholine	3	D010767
peroxides	3	D010545
peripheral tumor	3	D010524
peri	3	5346
percutaneous balloon bilioplasty	3	D054549
pepsinogen C	3	5225
pelvic pain	3	D017699
paronychia	3	D010304
paraparesis	3	D020335
panic	3	D016584
pancreatic tissue damage	3	D012983
pancreatic islet cell gastrinoma tumor	3	C535838
palmitate	3	CHEBI:7896
palladium	3	D010165
pS6	3	C025707
pS6	3	338413
pRC	3	23082
p44/42-mitogen-activated protein kinase	3	79084
p38	3	26416
p22	3	1778
p22	3	11261
p21	3	237052
p20	3	51673
oxaloacetate	3	D062907
osteolytic lesions and vascular enlargement	3	D030981
orthovanadate	3	D014638
opioid growth factor receptor	3	11054
oligodendroglioma	3	D009837
oleanane	3	C413246
occult neoplasms	3	D009382
nucleoside diphosphate	3	CHEBI:16862
non-starchy vegetables	3	C580335
neurogenin 3	3	50674
neurogenic inflammation	3	D020078
neuroectodermal tumors	3	D017599
neural remodeling	3	D006319
nesidioblastosis	3	D046768
nervous system tumors	3	D009423
nelfinavir	3	D019888
naphthalene diimide	3	C542131
naloxone	3	D009270
nadroparin	3	D017762
myoma	3	D009214
motilin	3	4295
monoterpene	3	CHEBI:35187
mitotic figures	3	C536987
mitosis	3	604588
mitogen-activated protein kinase	3	5594,5599
mitogen activated protein kinase	3	1843
mirtazapine	3	C035133
microRNA-182	3	406958
miR-95	3	407052
miR-492	3	574449
miR-34a	3	723848
miR-29a	3	407021
miR-212	3	406994
miR-21	3	387140
miR-205	3	406988
miR-195	3	406971
miR-155	3	387173
miR-141	3	406933
miR-132	3	406921
miR-1290	3	100302276
miR-122	3	406906
miR-107	3	406901
metoprolol	3	D008790
metoclopramide	3	D008787
methicillin	3	D008712
meso-tetrahydroxyphenylchlorin	3	C072269
mesenteric ischemia	3	D065666
meningitis	3	D008581
marvelD3	3	91862
magnetite	3	D052203
macrophage inhibitory cytokine 1	3	29919
mTOR	3	56717
mFasL	3	14103
lysophosphatidic acid receptors	3	1902,23566,9170
livin	3	79444
lipoplatin	3	C503131
limonoids	3	D036701
lidamycin	3	C058024
leukotriene	3	CHEBI:25029
leukoplakia	3	D007971
let-7b	3	406884
let-7	3	406886
leiomyoma	3	D007889
left hypochondralgia	3	D018487
left hemiparesis	3	D010291
large cell neuroendocrine carcinoma	3	D018287
lactone	3	CHEBI:25000
lactacystin	3	C067713
knocked down	3	D004314
ketosis	3	D007662
ketone	3	CHEBI:17087
keratin 5/6	3	3852
kallikrein	3	D007610
isothiocyanates	3	D017879
invasion of the sciatic nerve	3	D020426
intestinal polyps	3	D007417
interstitial nephritis	3	D009395
interleukin-1 b	3	16176
interferon-stimulated gene 15	3	9636
insulin-like growth factor	3	3479,3486
insulin	3	101823595
inhibitor of growth 1	3	3621
infertility	3	D007246
inferior splenic artery	3	D020765
immune-deficiency	3	C565469
idarubicin	3	D015255
hypersplenism	3	D006971
hypermetabolism	3	C565498
hydroxyproline	3	CHEBI:18095
hydroquinones	3	D006873
hydronephrosis	3	D006869
human secretin receptor	3	6344
histiocytic lymphoma	3	D016403
hexose	3	CHEBI:18133
hexosamine biosynthetic pathway	3	D058606
hexosamine	3	CHEBI:24586
hepatocyte nuclear factor 6	3	3175
hepatocyte nuclear factor 1b	3	6928
hepatocyte growth factor activator inhibitor type-2	3	10653
hepatocyte growth factor activator inhibitor type 1	3	6692
hemolysis	3	D006461
hematoporphyrin	3	D006415
hematemesis	3	D006396
hemangioblastomas	3	D018325
heat shock protein 72	3	3303
graphene	3	D006108
granulomas	3	D006099
granulocytic epithelial lesions	3	D007960
goserelin acetate	3	D017273
glutaraldehyde	3	D005976
glucose phosphate	3	CHEBI:21008
glucagonoma	3	D005935
globotriaosylceramide	3	C018549
gastric lymphoma	3	C535648
gangliosides	3	D005732
gambogic acid	3	C052659
fura-2	3	D016257
fulminant hepatic failure	3	D017114
fractured hips	3	D006620
folliculitis	3	D005499
fluoride	3	D005459
flu	3	51364
fix	3	2158
fascin	3	14086
farnesylamine	3	C085171
ethylene oxide	3	D005027
ethylene chlorohydrin	3	D005023
estrogen receptor	3	2099,2100
epistaxis	3	D004844
epiregulin	3	2069
epidermal growth factor receptor	3	2064,2065
ephrinA3	3	1944
ependymomas	3	D004806
enzastaurin	3	C504878
enteritis	3	D004751
elastase-1	3	24331
eIF3f	3	8665
dysplastic alterations	3	D004408
dyslipidemia	3	D050171
dual oxidase 2	3	50506
dramatic prolongation	3	D008133
double loop bypass	3	D005671
dizziness	3	D004244
diverticulosis	3	D004240
distearoylphosphatidylcholine	3	C010942
diseases of the respiratory system	3	D015619
dipeptides	3	D004151
dimyristoylphosphatidylcholine	3	D004134
dihydropyrimidine dehydrogenase	3	D054067
diethylenetri-aminepentaacetic acid	3	D004369
dichlorodiphenyltrichloroethane	3	CHEBI:16130
dibutyryl-cAMP	3	CHEBI:50095
diabetic nephropathy	3	D003928
desmoplakin	3	1832
desmoglein-2	3	1829
deoxyribonuclease I	3	1773
dendritic cell apoptosis	3	D009081
demyelination	3	D003711
dementias	3	D003704
delirium	3	D003693
deleted in malignant brain tumors 1	3	1755
dehydroepiandrosterone	3	D003687
deformity of duodenojejunal juncture	3	D009140
daunorubicin	3	D003630
dalteparin	3	D017985
cyclin-dependent kinase	3	1026,1027
cyclin D	3	6857
cyanoacrylate	3	D003487
cromolyn	3	D004205
critically ill	3	D016638
coumarins	3	D003374
core-fucosylation	3	D020512
connexin	3	100128922
congenital antithrombin-III deficiency	3	D020152
compartment syndrome	3	D003161
comparative genomic hybridization	3	D015456
comatose	3	D003128
cobalt	3	D003035
clusterin	3	1191
claudin-7	3	1366
citrulline	3	CHEBI:16349
cimetidine	3	D002927
ciglitazone	3	C039671
chronic kidney disease	3	D051436
chordoma	3	D002817
chlorozotocin	3	C007028
chlorambucil	3	D002699
chemotaxis	3	C565534
chemically	3	D064419
ceramides	3	D002518
centromere protein E	3	1062
cathepsin L-like enzyme	3	1514
catecholamines	3	D002395
catechol-o-methyltransferase	3	1312
catalase	3	12359
catalase	3	101824222
castleman's disease	3	D005871
caspase-9 and -3	3	842,836
caspase-8	3	12370
caspase-2	3	835
caspase	3	22861
carcinogenic progression	3	D018450
carcinoembryonic antigen	3	1084
carboxypeptidase A	3	1357
carboxylic acid	3	CHEBI:33575
carboquone	3	D002225
carbonyl	3	CHEBI:23019
carbon monoxide	3	D002248
capillary leak syndrome	3	D019559
candesartan	3	C081643
cancer-related genes	3	10395
cancer of the lip	3	D008048
calcium sensing receptor	3	846
calcitonin receptor-like receptor	3	10203
caffeic acid phenethyl ester	3	C055494
cadherin 5	3	1003
cabozantinib	3	C558660
c-MET	3	17295
butyric acid	3	D020148
bupropion	3	D016642
brucein D	3	D003699
brownness	3	D002095
bronchiectasis	3	D001987
bradykinin	3	D001920
boron	3	D001895
blood flow	3	D006940
bleomycin	3	D001761
biliary lithiasis	3	D020347
beta3	3	1934
beta-mercaptoethanol	3	CHEBI:41218
benzodiazepine	3	D001569
basic helix-loop-helix transcription factor	3	79365
baicalin	3	C038044
aziridine	3	C033132
azide	3	CHEBI:40910
autoimmune hepatitis	3	D019693
aurora a	3	20878
atrial fibrillation	3	D001281
aspartame	3	D001218
asparagine synthetase	3	440
artesunate	3	C039726
apolipoprotein B	3	338
aplastic anemia	3	D000741
aortic regurgitation	3	D001022
anti-gastrin IgG or kinase inhibitors	3	887,2520
anthraquinone	3	CHEBI:40448
annexin A8	3	653145
angiotensin-converting enzyme 2	3	59272
angiotensin II	3	D000804
angiostatin	3	18815
aneurysms of the subclavian artery	3	D002532
amyloid precursor-like protein 2	3	334
amino sugar	3	CHEBI:28963
amino acid	3	D000596
aluminium	3	CHEBI:28984
alpha-fetoprotein	3	C566300
alpha-, beta- and chi-catenin	3	1495,1499
alogliptin	3	C520853
alkaline phosphatase	3	C562645
alcoholic cirrhosis	3	D008104
adjustment disorder	3	D000275
adenomatous polyps	3	D018256
adenocarcinoma of the esophagus	3	C562730
acute suppurative cholangitis	3	D013969
acute painful relapse, 19	3	D059787
acute cholecystitis	3	D041881
acrylonitrile	3	D000181
acrolein	3	D000171
acridine orange	3	D000165
acetonitrile	3	C032159
acetic acid	3	D019342
acetazolamide	3	D000086
ZOL	3	CHEBI:46557
ZIP3	3	29985
ZD1694	3	C068874
YM155	3	C523798
YES1	3	7525
XPD	3	C562591
Waldenstrom's macroglobulinemia	3	D008258
WNT1	3	7471
WISP-2	3	8839
Vasohibin-1	3	22846
VMP1	3	81671
VEGF-C	3	22341
VCL	3	7414
Up-regulated cten	3	84951
UL16-binding protein 2	3	80328
UDP-glucuronosyltransferase 1A7	3	54577
UCP2	3	7351
Twist 2	3	117581
Tumor-associated lymphocytes	3	90678
Trousseau's syndrome	3	D054868
Toll-like receptor 3	3	7098
Tk1	3	7083
Th1	3	15110
Tek	3	7010
Taurolidine	3	C012566
TUSC3	3	7991
TTP1	3	7274
TTP	3	7538
TTF2	3	8458
TTF1	3	7270
TRIF	3	148022
TRAIL-R4	3	8793
TRAIL receptors	3	8795,8743,8797
TRAF6	3	7189
TPX2	3	22974
TP40	3	C083452
TNFR1	3	21937
TNFB	3	4049
TNF	3	8795,8743
TLR9	3	54106
TKI258	3	C500007
TIP30	3	10553
TIAM1	3	7074
TH2	3	15111
TGFBI	3	7045
TGF-beta	3	7048,7040
TGF-b1	3	59086
TEM	3	1540
TE2	3	8260
TCTP	3	7178
TCEA1	3	6917
TAP	3	2317
T1a	3	10630
T1-4	3	939
Suramin	3	D013498
Stearoyl-CoA	3	C017725
Staphylococcus aureus bacteremia	3	D016470
Splenic rupture	3	D013161
Sp2	3	78912
Sp1	3	20683
Sos1	3	6654
Smad2	3	17126
Smad 2/3	3	4087,4088
Skp1-Cul1-F-box	3	6500
Sirt1	3	93759
Shwachman-Diamond syndrome	3	C537330
Short Bowel Syndrome	3	D012778
Schiff bases	3	D012545
Sar	3	1757
Sal	3	CHEBI:30762
SWI	3	6594
SV119	3	C579249
SULF2	3	55959
STn	3	1917
STB1	3	57216
STAT5	3	6777
STAT5	3	6776
SSX-2	3	6757
SSTR-4	3	6754
SRM	3	6723
SQdFdC	3	C525919
SON	3	6651
SOM230	3	C517782
SMS	3	D058496
SMS	3	6611
SLIT2	3	9353
SKR1	3	90
SHP-1	3	5777
SFRS1	3	6426
SFRP2	3	6423
SEL-1L	3	6400
SDHC	3	6391
SCP-1	3	C118048
SCH 66336	3	C115354
SCC	3	6317
SB505124	3	C519132
SB-75	3	C062876
SAT	3	6303
SAGE	3	55511
Rp2	3	6102
Rp1	3	6101
Ro 40-8757	3	C081137
Reprimo	3	56475
RelB	3	19698
Rel	3	5970,4792
RasGAP	3	5921
Rap1	3	5906
RSK1	3	6195
RP	3	D012174
RGS19	3	10287
RFA	3	6117
RAD54L	3	8438
QSOX1	3	5768
Protein kinase C iota	3	5584
Prediabetic	3	D011236
Pre-B-cell leukemia homeobox factor 1	3	5087
Plumbagin	3	C014758
Plk1	3	18817
Pituitary adenylate cyclase activating polypeptide	3	116
Pim-1	3	18712
PgR-	3	5241
Peripancreatic fat necrosis	3	D005218
PVT1	3	5820
PS<2	3	5664
PRIMA-1	3	145270
PPID	3	5481
PPE	3	CHEBI:60744
PPARb	3	5467
PP2	3	4888
POU2F2	3	5452
PNLIP	3	5406
PMP22	3	5376
PMF	3	5542
PLA	3	CHEBI:60159
PKD1	3	D007690
PKC-epsilon	3	5581
PHY906	3	C476037
PHLPP1	3	23239
PET/CT1	3	1489
PEA3	3	2118
PD-1	3	18566
PCD	3	D007619
PARP1/2	3	64761,142,10038
PAMAM	3	CHEBI:53199
PAI-1	3	18787
P25	3	8851
Oxythiamine	3	D010119
Oleandrin	3	C021065
ON 01910	3	C507134
OAR	3	4936
Nupr1	3	56312
Numb	3	8650
Nude	3	54820
Notch4	3	4855
Notch intracellular domain	3	GeneID:4851/PSSMID:207587
Norleucine	3	CHEBI:18347
Neu5Ac	3	CHEBI:17012
Nerve growth factor	3	2596
Neopterin	3	D019798
Na(+)/HCO(3) (-)-cotransporter	3	6548
NSC-631570	3	C060921
NOD	3	D020191
NOD	3	1822
NKp30	3	259197
NKD2	3	85409
NKD1	3	85407
NEK2	3	4751
NEDD9	3	4739
NDRG2	3	57447
NCS	3	CHEBI:53203
NCCN	3	CHEBI:29308
N-syndecan	3	9672
N-ethylmaleimide	3	D005033
N-acetylglucosaminyltransferase-IVa	3	11320
N-acetyl-L-cysteine	3	7504
N-Nitroso-N-Methyl Urea	3	CHEBI:50102
N-(2-hydroxypropyl)methacrylamide	3	C032976
Mucin-1	3	D018396
Mucin 13	3	56667
Mol	3	90527
MicroRNA-10a	3	406902
MiR-497	3	574456
MiR-335	3	442904
Mek	3	17242
Mediterranean diet	3	D010505
MeP	3	CHEBI:34757
MeCCNU	3	D012673
Marantic Endocarditis	3	D059905
MX-1	3	4599
MTX	3	4580
MTA1	3	9112
MTA-2	3	9219
MT2	3	4544
MT-SP1	3	6768
MST	3	4294
MP	3	C535959
MMS	3	CHEBI:25255
MMP16	3	4325
MMP-9	3	81687
MMP-1	3	17386
MMP	3	17390,17395
MMI-166	3	C419963
MLL	3	4297
MK-1775	3	C549567
MIT	3	CHEBI:53620
MIP-3beta	3	6363
MGCD0103	3	C523184
MED29	3	55588
MDR1	3	23158
MCM7	3	4176
MCM2	3	4171
MC1R	3	4157
MART-10	3	5414
MAL2	3	114569
MAGE-A1	3	4100
Ly6C	3	17067
Lupeol	3	C010480
Lin28	3	79727
LiCl	3	D018021
Lens culinaris agglutinin	3	D000744
Laser-induced fluorescence	3	D004409
Lactate dehydrogenase-A	3	16828
LY364947	3	C520284
LPS	3	3664
LOXL2	3	4017
LFA-1	3	16414
LDHB	3	3945
LDHA	3	C538133
LAR	3	5792
L-lactate	3	CHEBI:16651
Kv 11.1	3	3757
Kininogen-1	3	3827
Ki16425	3	C477898
Kallikrein 6	3	5653
KM01	3	C116762
KLK10	3	5655
KLF5	3	688
KLF11	3	8462
KIF27	3	55582
JunD	3	3727
Jagged-1	3	16449
JNK1/2	3	5599,5601
Isoprenoids	3	D013729
Interleukin-13 Receptor a2	3	16165
Interferon-a	3	3451
Insulin-like growth factor binding protein-5	3	3488
Inositol hexaphosphate	3	D010833
Immunoglobulin E	3	3497
IRF-1	3	3659
IMP3	3	55272
IMAC	3	10344
IL-6	3	90865
IL-1RA	3	3557
IHH	3	C562785
IGF1R	3	16001
IGF binding protein 7	3	3490
IFNAR2	3	3455
IFNAR-1	3	3454
IFN-a	3	3438
IDO	3	3620
IAA	3	CHEBI:16411
HuP-T4	3	D005067
Hsp	3	CHEBI:50430
Hsc/Hsp70	3	2523
Hh signaling	3	C566796
Hematuria	3	D006417
HaP-T1	3	10434
HSPG	3	3339
HPC-4	3	408260
HPC-3	3	408259
HPC-1	3	6804
HOXB7	3	3217
HF10	3	7584
HEY2	3	23493
HES6	3	55502
HES4	3	57801
HES3	3	390992
HES2	3	54626
HER2 gene amplification or chromosome 17 hyperploidy	3	D025063
HDACi TSA	3	D054179
HDAC3	3	8841
HBc	3	85348
HBR-1	3	15370
H2B	3	8349
Grb7	3	2886
Glypican-1	3	14733
Glut1	3	20512
Gli3	3	2737
Gli	3	2735,2736
Galalpha1-3Galbeta1-4GlcNAc	3	CHEBI:18217
GalNAc-T3	3	2591
GTPase-activating proteins	3	389,387
GSTP1	3	2950
GSK-3b	3	56637
GM1	3	210582
GLUT-2	3	6514
GF109203x	3	C070515
GAS6	3	2621
G9a	3	10919
G-protein-coupled receptor	3	84634
Frondoside A	3	C534797
Frizzled-3	3	7976
Fibulin-3	3	2202
Fgf10	3	2255
FdUMP	3	D005468
Factor Xa	3	2159
FZD5	3	7855
FXYD3	3	5349
FXR	3	9971
FUT3	3	2525
FUT2	3	2524
FTY-720	3	C098720
FTO	3	79068
FTI-277	3	C096856
FOXO3a	3	56484
FOXO1	3	56458
FOXF1	3	2294
FMNL3	3	91010
FMNL2	3	114793
FMNL1	3	752
FAT2	3	2196
FAT1	3	2195
FAP	3	C567782
F12	3	2161
Epidermal growth factor receptor-related protein	3	64285
Epidermal growth factor receptor	3	2065,2064
Ephrin (EPH) receptors	3	2043
Elk-1	3	2002
EXO1	3	9156
ETS2	3	2114
ENT2	3	3177
EGF/TGF-alpha	3	13645
EGF and transforming growth factor-alpha	3	1950,7039
EF-1gamma	3	1937
EDNRB	3	1910
E47	3	6929
E2F3	3	1871
Duodenal ulcer	3	D004381
Digestive Disease	3	D004066
Diagnostic Dilemma	3	D005119
DTA	3	C042899
DOTAP	3	C070046
DOR	3	58476
DNA polymerase-beta	3	5423
DLT	3	146059
DIM-C-pPhOH	3	C552530
DIDS	3	D017878
DIC	3	1468
DIAPH2	3	1730
DIAPH1	3	1729
DCTD	3	1635
DAPK1	3	1612
D2O	3	CHEBI:41981
D10	3	89832
D-fructose	3	CHEBI:48095
D-amino acid	3	CHEBI:16733
Cur-61414	3	C474318
Cubitus	3	C564510
Costal-2	3	35653
Citrate synthase	3	1431
Cip1	3	56996
Cilengitide	3	C422910
Chronic nephritis	3	D009393
Chronic hepatitis B	3	D019694
CdTe	3	C028337
CdR	3	862
Carotene	3	D002338
California county	3	D004670
CaSm	3	67207
CYP24A1	3	1591
CXCL2	3	20310
CXCL10	3	15945
CXCL1	3	14825
CXCL 14	3	9547
CX3CL1	3	6376
CSS	3	55907
CS@MNPs	3	D019190
CRT0066101	3	C551536
CPN	3	1369
CO2	3	717
CLPTM1L-TERT	3	81037,7015
CLPTM1L	3	81037
CLIP1	3	6249
CLDN5	3	7122
CIITA	3	4261
CH-11	3	C418965
CGB	3	1082
CDKN2C	3	1031
CDA*3	3	981
CD90	3	7070
CD80	3	941
CD77	3	53947
CD73	3	4907
CD55	3	1604
CD3	3	969
CD204	3	4481
CD1alpha	3	909
CD18	3	4055
CD146	3	4162
CD117	3	16590
CCR5	3	1234
CCR2	3	12772
CCN1	3	12428
CCL5	3	20304
CCL25	3	6370
CCKBR	3	25706
CCK receptor	3	887,886
CCK	3	397468
CB2	3	1269
CATB	3	7306
CAGE1	3	285782
CA 494	3	C406085
C13	3	3229
C/EBPalpha	3	1050
C-terminal region	3	GeneID:3630
Bufalin	3	C022777
Braun's anastomosis	3	C565271
Braf	3	109880
Bmi-1	3	12151
Bis	3	9531
Bcl-2	3	598,581
Basic fibroblast growth factor	3	54250
Bak	3	12018
BT-PABA	3	CHEBI:31263
BRM	3	6595
BMS-214662	3	C415151
BMP-7	3	655
BIM-43004	3	C094215
BIM 23014	3	C060347
BHLHB2	3	8553
BCL6	3	604
BCL10	3	8915
BAY 86-9766	3	C544830
BAY 11-7085	3	C416282
BAPTA-AM	3	C070379
BAFF	3	10673
BAF180	3	55193
Atropine	3	D001285
Arp2/3	3	10097,10096
Alpha amylase	3	279
Albumin	3	11657
Ag-NORs	3	C051963
Adrenomedullin receptor	3	11318
Activin	3	83729
AZGP1	3	563
AZD8055	3	C546624
AZD2281	3	C531550
ATG7	3	10533
ARL2	3	402
ARF6	3	382
APC	3	11789
AP-2a	3	7020
AN-238	3	C110845
AMP	3	D000667
